name,date,star,comment,comment_prep
Fardan Fakhry,7 Januari 2025,1,"Matchmaking terlalu nggak seimbang, contohnya terlalu sering dapat tim feeder terus, walaupun solo yakali kalah sampai 50 kali. Entah timnya gajelah, buff lvl 1 dah diambil, giliran suruh kumpul malah mencar2. Sudah mencoba untuk pindah berbagai role tapi masih sama saja hasilnya, bahkan sebelum matchmaking dimulai sudah melakukan pelanggaran lebih dulu yang mana sangat merugikan tim. Kedepannya mungkin bisa dibuat tindakan lebih lanjut untuk membuat para tukang troll jera",matchmaking nggak seimbang contohnya tim feeder solo yakali kalah 50 kali timnya gajelah buff lvl 1 dah diambil giliran suruh kumpul mencar2 mencoba pindah role hasilnya matchmaking pelanggaran merugikan tim kedepannya tindakan tukang troll jera
Lee Yoon,25 Desember 2024,2,"Sya nyoba game ini krna sedikit bosan dgn game sebelah, dan setelah sya memainkan gamenya beberapa kali(bukan cuma 1 atau 2 match doang, tpi udah 3 hari) sya merasa cpet banget bosan sama gameplay-nya.Kyak yg menang tuh tegantung yg bikin inisiasi duluan. yg awalnya kalah bsa jdi menang dan sebaliknya. Kyak booring banget gitu... Terkadang skill hero²nya ga cocok ama rolenya, dan sya mau counter item musuh itu susah karna g ada perbedaan warna teks damage physic & magic krn sya msih player baru.",sya nyoba game krna bosan dgn game sebelah sya memainkan gamenya kali 1 2 match doang tpi udah 3 sya cpet banget bosan gameplay nya.kyak menang tuh tegantung bikin inisiasi duluan kalah bsa jdi menang kyak booring banget gitu ... terkadang skill hero²nya cocok ama rolenya sya counter item musuh susah karna g perbedaan warna teks damage physic magic krn sya msih player
sandi marley,1 Januari 2025,1,"Game apa ini Ini game tempat kumpulnya orang ga bisa main, buta map, mukil, dapet team kok ga pernah ada yang bagus Heronya banyak skill yang ga guna Setelah banyak yang komplain matchmaking tidak imbang, sampai saat ini masih tidak ada perubahan. Mungkin karena peminat game ini rendah, terlalu banyak bot. Tier tinggi masih terlalu sering dapat teman team yang tidak bisa main. Kalau seperti ini terus mana mau bisa berkembang dan banyak peminat 100 persen jelek",game game kumpulnya orang main buta map mukil dapet team bagus heronya skill komplain matchmaking imbang perubahan peminat game rendah bot tier teman team main berkembang peminat 100 persen jelek
RestuIJ Chaenel,10 Januari 2025,1,"Game nya bagus ,tapi pas udah update suka ngebag pas game mau mulai dan udah selesai suka ngestak diem nggk bisa di apain,,jadi bikin kita jadi afk padahal itu gara gara bagnya ,,,tolong lah di perbaiki sama animasi UI nggk terlalu penting ,,buat berat aja mending hapus",game bagus pas udah update suka ngebag pas game udah selesai suka ngestak diem nggk apain bikin afk gara gara bagnya tolong perbaiki animasi ui nggk berat mending hapus
revan,9 Januari 2025,5,"Gameplay nya bagus tapi ada yang perlu di sesuaikan di sistem match nya,terkadang saya mendapatkan tim yang sangat jelek/tidak kompak dan musuh yang sangat jago,itu membuat pertandingan nya sangat tidak seimbang jadi tolong di perbaiki.",gameplay bagus sesuaikan sistem match terkadang tim jelek kompak musuh jago pertandingan seimbang tolong perbaiki
DHYRROT GLOBAL,9 Januari 2025,5,"game nya asik dan seru, hanya aja ada saran dari saya tolong perbaiki bug disaat lagi war tiba"" slow padahal grafik yg bukan hd, atasi dong hal itu karena setiap war pasti bug dan sulit untuk bermain bebas. terimakasih",game asik seru saran tolong perbaiki bug disaat war slow grafik hd atasi war bug sulit bermain bebas terimakasih
puji pratiwi,25 Desember 2024,1,"Well lumayan bagus sih tapi di in game pingnya perlu diperbaiki tiap berapa detik sekali selalu drop pingnya, dan timnya sih bener2 ga seimbang, yg bener aja masa tier udah master tapi selalu dapet tim bot tier bawah dan ga bisa maen, sistem ban di rank perlu di tambah kalo masing2 cuma dapet dua buat ban masih kurang banget",well lumayan bagus sih in game pingnya diperbaiki detik drop pingnya timnya sih bener2 seimbang bener tier udah master dapet tim bot tier maen sistem ban rank kalo masing2 dapet ban banget
Rayl Shouji (Rayl),4 Januari 2025,1,"Tolonglah min, benerin Matchmaking nya, saya selalu dapat tim yang nyusahin banget, biasanya tim yang saya dapatkan gak mau pick Hero yang sesuai lane yang didapat, terkadang juga dapat musuh yang ga seimbang saat itu juga, vibes nya kayak 1 vs 5. Tolonglah min, jangan mikirin skin, skin, dan skin doang mikirin keluh kesah playernya juga dong!!!!",tolonglah min benerin matchmaking tim nyusahin banget tim dapatkan pick hero sesuai lane terkadang musuh seimbang vibes kayak 1 vs 5. tolonglah min mikirin skin skin skin doang mikirin keluh kesah playernya
Beting92,9 Januari 2025,5,"Game yang sangat baik, developer senantiasa memberikan event-event yang menarik, skin-skin gratis yg nilai nya sangat baik, tapi untuk developer server global ada baik nya untuk menambahkan sistem kick player in match seperti di server china sana, untuk mengurangi player-player yang main asal-asalan.",game developer senantiasa event event menarik skin skin gratis nilai developer server global sistem kick player in match server china mengurangi player player main asalan
adham rizqin setiawan,13 Januari 2025,1,"Game kocak, banyak dark sistem ,player nya banyak yang suka ngetroll ,niat main game ini biar engga emosi,malah makin emosi lebih buruk dari game sebelah lagi dark sistemnya , tolong lah kalo banyak player kaya dark sistem tuh di tindak tegas ,saya sebagai solo player sangat terbebani, tolong lah ini gimana sistem draf pick nya masa iya dari 10 pertandingan saya ketemu dark sistem 8 kali? Lucu emang game kocak #BUKAN GAME UNTUK SOLO PLAYER",game kocak dark sistem player suka ngetroll niat main game biar engga emosi emosi buruk game sebelah dark sistemnya tolong kalo player kaya dark sistem tuh tindak solo player terbebani tolong gimana sistem draf pick iya 10 pertandingan ketemu dark sistem 8 kali lucu emang game kocak game solo player
Money D Lucianne,13 Desember 2024,1,"Ni game kok aneh bgt si.Udah lah sering eror,loading screen lama,loading unduhan lama,terus sistem matching nya gajelas dan ampas banget.Sering banget gue ketemu musuh kaya anomali,apalagi baru-baru ini gue nemu musuh yang main kaya map hack. Kecewa gue sama ni game.Gue udah dukung buat bersaing sama moba sebelah tapi ternyata game nya ga lebih baik,malah lebih ampas,yang sebelah pelit,tapi overall masih lebih unggul. Bye HOK sorry to say,but you are the LOSER.",ni game aneh bgt si.udah eror loading screen loading unduhan sistem matching gajelas ampas banget.sering banget gue ketemu musuh kaya anomali gue nemu musuh main kaya map hack kecewa gue ni game.gue udah dukung bersaing moba sebelah game ampas sebelah pelit overall unggul bye hok sorry to say but you are the loser
sayran gaming,20 Desember 2024,1,"Terlalu buruk untuk di mainkan,pemilihan musuh dan tim terlalu tidak adil.saya meninggalkan pekerjaan saya dan mulai bermain,tapi ini terlalu buruk.banyak pemain yang tidak serius,sengaja mengalah dan itu membuat saya harus turun rank sebanyak 20x.kalian memberikanku tim yang bermasalah dan musuh yang kuat.maaf saya tidak bisa bermain lagi.",buruk mainkan pemilihan musuh tim adil.saya meninggalkan pekerjaan bermain buruk.banyak pemain serius sengaja mengalah turun rank 20x.kalian memberikanku tim bermasalah musuh kuat.maaf bermain
Xero Hunter,11 Desember 2024,1,"Kenapa selalu ""Upaya Menghubungkan Kembali Otomatis"" padahal jaringan bagus"" aja. Data udah 94% beberapa mode emang ga full download karna pasti ga bakal dimainin. Jaringan bagus"" aja storage? Masih ada tuh 90-an gb. Jaringan stabil, sambil Maen game Laen juga bisa. Tlng maintenance nya diperbaiki lagi min kualitas-nya.",upaya menghubungkan otomatis jaringan bagus data udah 94 mode emang full download karna dimainin jaringan bagus storage tuh 90 an gb jaringan stabil maen game laen tlng maintenance diperbaiki min kualitas
Hd Lima,23 November 2024,2,"Ini game suka gak masuk akal , Terkadang damagenya gak ngotak walaupun masih level awal dan gold musuh cepat sekali banyak padahal masih level awal juga ditambah musuh suka muncul tiba-tiba didepan kita (padahal udah liat mini map) tapi gak keliatan , ditambah match matching sangat buruk . ( Kebanyakan drak sistem )",game suka masuk akal terkadang damagenya ngotak level gold musuh cepat level ditambah musuh suka muncul didepan udah liat mini map keliatan ditambah match matching buruk kebanyakan drak sistem
Bachris Soax,11 Desember 2024,1,"Tolong diperbaiki terutama pada analog. kenapa sering terjadi bug pada saat match. Pada saat roam lancar tapi pada saat war tiba-tiba lag macet bug terjadi dan setelah bag selesai hero kita langsung mati, padahal jaringan tidak bermasalah tapi masih saja bug lag sangat menggangu dalam match. Apalagi kalau mode ranked.",tolong diperbaiki analog bug match roam lancar war lag macet bug bag selesai hero langsung mati jaringan bermasalah bug lag menggangu match mode ranked
Mohammad Rafinoor Munggaran,18 November 2024,1,"Match yang amat sangat tidak seimbang, sering kali menadapat tim asal pick hero dan buta map sedangkan musuhnya jago luar biasa, kalo seandainya match nya disesuaikan dengan kemampuan player atau tim. Berarti, itu ada tidak benar karena komposisi tidak seimbang yang mana tim player isinya orang random yg tidak bisa main dan tim lawan isinya orang yg bisa main. Kadang juga sering terjadi ketika sedang solo match bertemu lawan yang full team 5 orang, yg menyebabkan match tidak seimbang",match seimbang kali menadapat tim pick hero buta map musuhnya jago kalo seandainya match disesuaikan kemampuan player tim komposisi seimbang tim player isinya orang random main tim lawan isinya orang main kadang solo match bertemu lawan full team 5 orang menyebabkan match seimbang
MR. X,20 November 2024,2,"Matchmaking tolong di benerin lah masa main solo GM ketemu tim master dan diamond kalo punya WR bagus sih masih mending lah ini Mainnya bener-bener kayak pemula. Dan soal report ini yang paling parah, udah jelas-jelas ada yang mencuri lane sama ada yang nge feed musuh udah 12 kali mati dan poinnya pun 4.6 tapi masih gak bisa direport haduhh kebangetan sih ini. Sering ping padahal sinyal bagus parahnya itu pas lagi war tiba-tiba gak bisa gerak dan pas mati baru sinyal nya bagus lagi!",matchmaking tolong benerin main solo gm ketemu tim master diamond kalo wr bagus sih mending mainnya bener bener kayak pemula report parah udah mencuri lane nge feed musuh udah 12 kali mati poinnya 4.6 direport haduhh kebangetan sih ping sinyal bagus parahnya pas war gerak pas mati sinyal bagus
Ferry Yatiman,6 Desember 2024,1,"Setelah bermain lebih dari 3 bulan, ternyata game ini tidak jauh berbeda dengan MOBA sebelah. Sistem pembagian timnya sangat buruk. Yang gua maksud bukan soal player dark system,"" tetapi sistemnya sendiri yang terasa asal-asalan dalam membagi tim. Seolah-olah yang penting hanya matching cepat, tanpa mempertimbangkan perbedaan skill antar pemain yang jelas-jelas terlalu jauh. Jujur, saya benar-benar tidak mengerti kenapa bisa seperti ini.",bermain 3 game berbeda moba sebelah sistem pembagian timnya buruk gua maksud player dark system sistemnya asalan membagi tim olah matching cepat mempertimbangkan perbedaan skill pemain jujur mengerti
Fandi Permana Putra,25 November 2024,2,"Game keren. Skinnya juga banyak dan murah. Cuma ada kendala di device aja sih saya pakek hp lumayan mid atau bahkan low untuk jaman skrg. Sehingga, untuk fps lumayan drop hanya bisa di standar saja (60fps) itupun tidak bisa stabil. Untuk gameplay lumayan oke masih playable. Tambahan, yang paling jeleknya dari nih game adalah matchmakingnya. Bener bener gk seimbang. Menang antara bantai bantai atau terbantai dah itu aja.",game keren skinnya murah kendala device sih pakek hp lumayan mid low jaman skrg fps lumayan drop standar 60fps itupun stabil gameplay lumayan oke playable tambahan jeleknya nih game matchmakingnya bener bener seimbang menang bantai bantai terbantai dah
Nice 01,9 Januari 2025,4,"tambahan untuk developers, pertama, UI untuk ban/pick serta item terlihat jadul. klo bisa ban section ditambah lah, hero nya udah banyak kok bisa yang di ban cuma 2 per tim. kedua, tower dan crystal nya tidak ada damage, kalau musuh banyak hero tebal atau build tank-semi tank. mereka bisa dive in ke tower/crystal dan masih bisa selamat meski terkena serangan tower/crystal dengan durasi yang lama. ini tidak adil.",tambahan developers ui ban pick item jadul klo ban section ditambah hero udah ban 2 tim tower crystal damage musuh hero tebal build tank semi tank dive in tower crystal selamat terkena serangan tower crystal durasi adil
Hillary,9 Januari 2025,5,"Gamenya sudah bagus cepat gak pake lama menunggu pencarian lawannya terus kalau bisa hitungan habis Matchnya dipercepat tidak usah pake loading lama,dan kartu proteksi bintang Tiernya betul-betul berfungsi, kalau tidak berfungsi tidak usah ada di Inventaris, karena hanya jadi harapan kosong.Terima Kasih",gamenya bagus cepat pake menunggu pencarian lawannya hitungan habis matchnya dipercepat pake loading kartu proteksi bintang tiernya berfungsi berfungsi inventaris harapan kosong.terima
Salman Huda,6 Desember 2024,5,"Untuk developer terhormat. Level infinite,Timi, Tencent. Tolong perbaiki matchmaking nya. Terlalu banyak bot. Aneh nya bot nya itu selalu berada di tim sendiri,dan tier nya rendah. Sedangkan tim musuh berada di tier atas. Mengakibatkan match tidak seimbang. Jadi mohon perhatian nya. Untuk keseluruhan game nya bagus,cuma itu saja yang perlu di perhatikan/diperbaiki. Sekian terimakasih 🙏",developer terhormat level infinite timi tencent tolong perbaiki matchmaking bot aneh bot tim tier rendah tim musuh tier mengakibatkan match seimbang mohon perhatian game bagus perhatikan diperbaiki sekian terimakasih
Yuzu,12 Januari 2025,5,"gamenya bagus, lumayan lancar di HP kentang yang ram 2GB . Tpi kenapa pas saya make hero Mayene di mode offline kok gabisa? semua tim jadi hilang masa jdnya 1vs1 , tpi klo mayene nya di tim saya itu jdinya 2vs0 ? itu kenapa ya?",gamenya bagus lumayan lancar hp kentang ram 2gb tpi pas make hero mayene mode offline gabisa tim hilang jdnya 1vs1 tpi klo mayene tim jdinya 2vs0
Erwin Silvanus,9 Januari 2025,4,Game nya udh ok aja tapi yang paling males di rank ketemu banyak orang yang memakai Hero pemula.. atau blm expert namany klo di game sebelah.. sama untuk Recall nya bisa agak di percepat karena terlalu lama.. Terimakasih semangat HOK💪🏻👍🏻,game udh ok males rank ketemu orang memakai hero pemula .. blm expert namany klo game sebelah .. recall percepat .. terimakasih semangat hok
Suhada24,10 November 2024,2,Parah banget lu min gua lagi war team fight malah force close mending kalau bisa join game lagi.ini mah gak bisa kan jadinya gua afk kan. Satu lagi masalah w juga pernah force close tapi waktu itu bisa reconnecting tapi lama banget.pas udah masuk game malah udahan gamenya fix lah min.sinyal internet bagus karena gua pake wifi.hp gak kentang kentang amat.,parah banget lu min gua war team fight force close mending join game lagi.ini mah gua afk kan. w force close reconnecting banget.pas udah masuk game udahan gamenya fix min.sinyal internet bagus gua pake wifi.hp kentang kentang
